danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,retro
0.784,0.713,0,-6.865,0.0339,0.447,0.14,0.0904,0.97,115.443,4,True
0.68,0.877,5,-10.241,0.0353,0.191,0.000656,0.349,0.922,108.674,4,True
0.469,0.538,8,-13.559,0.0571,0.305,0.00012,0.37,0.886,196.605,4,True
0.823,0.743,0,-13.98,0.0316,0.00559,0.0306,0.0707,0.966,120.471,4,True
0.91,0.641,7,-11.316,0.0589,0.0258,6.42e-05,0.0642,0.903,118.533,4,True
0.814,0.672,9,-12.068,0.0619,0.0435,0,0.061,0.933,109.394,4,True
0.723,0.969,6,-4.516,0.142,0.0643,0,0.115,0.728,126.653,4,True
0.821,0.365,9,-12.118,0.0676,0.249,0,0.0883,0.85,109.638,4,True
0.564,0.747,2,-8.252,0.0544,0.182,0,0.754,0.746,127.336,4,True
0.647,0.868,0,-6.427,0.106,0.088,0.124,0.129,0.804,121.82,4,True
0.726,0.696,4,-8.017,0.0333,0.00114,0.0771,0.0563,0.41,114.691,4,True
0.523,0.735,4,-9.199,0.0292,0.137,0,0.199,0.903,143.182,4,True
0.618,0.602,11,-12.244,0.0373,0.463,1.02e-06,0.856,0.909,109.215,4,True
0.584,0.6,6,-10.411,0.0509,0.136,0,0.174,0.881,119.527,4,True
0.611,0.882,7,-3.18,0.028,0.000588,0.926,0.397,0.895,125.681,4,True
0.728,0.865,7,-5.68,0.0364,0.151,2.43e-05,0.0906,0.975,135.571,4,True
0.553,0.839,0,-5.844,0.116,0.153,6e-05,0.13,0.673,121.819,4,True
0.4,0.73,7,-9.633,0.054,0.000968,0.0179,0.0612,0.442,134.602,4,True
0.684,0.711,0,-7.244,0.0507,0.00588,0,0.29,0.872,128.396,4,True
0.679,0.553,3,-14.687,0.0316,0.0611,7.16e-06,0.139,0.946,109.071,4,True
0.474,0.804,5,-7.763,0.0473,0.309,1.81e-06,0.552,0.757,140.507,4,True
0.48,0.609,9,-12.193,0.0432,0.102,0,0.592,0.616,135.774,4,True
0.68,0.608,2,-12.575,0.0499,0.0729,0,0.0911,0.904,137.481,4,True
0.768,0.852,4,-6.215,0.038,0.214,7.36e-05,0.0723,0.867,128.373,4,True
0.791,0.569,2,-10.372,0.0553,0.133,0.00035,0.139,0.889,123.977,4,True
0.888,0.741,10,-10.063,0.0535,0.22,0.058,0.0849,0.641,106.916,4,True
0.763,0.777,5,-6.932,0.0364,0.281,0.79,0.134,0.929,124.431,4,True
0.538,0.969,11,-5.626,0.0906,0.417,0.00154,0.119,0.928,138.652,4,True
0.514,0.681,7,-10.026,0.065,0.199,0.0356,0.0745,0.913,136.821,4,True
0.546,0.733,2,-7.073,0.0299,0.0399,1.11e-06,0.235,0.91,107.285,4,True
0.567,0.585,0,-11.553,0.0363,0.107,0,0.11,0.876,143.555,4,True
0.755,0.876,0,-8.867,0.0362,0.357,5.17e-06,0.22,0.954,102.762,4,True
0.708,0.693,11,-9.557,0.0917,0.211,0.000515,0.162,0.892,108.319,4,True
0.806,0.491,2,-12.1,0.0419,0.092,0.0682,0.0729,0.963,120.497,4,True
0.701,0.868,1,-7.306,0.0371,0.0228,1.11e-05,0.189,0.858,128.237,4,True
0.749,0.491,10,-9.655,0.0403,0.02,0.00899,0.159,0.536,119.528,4,True
0.586,0.6,7,-9.442,0.088,0.41,0,0.11,0.791,184.789,4,True
0.665,0.629,8,-12.852,0.0441,0.0381,1.84e-05,0.0637,0.856,124.265,4,True
0.651,0.945,10,-7.922,0.0361,0.169,0.475,0.15,0.939,112.292,4,True
0.642,0.806,10,-12.973,0.032,0.0455,0.314,0.0498,0.962,131.577,4,True
0.677,0.703,9,-9.344,0.0344,0.143,6.96e-05,0.514,0.962,99.419,4,True
0.472,0.71,0,-8.852,0.0599,0.278,1.36e-06,0.103,0.527,120.052,4,True
0.7,0.752,9,-10.867,0.0854,0.2,0.0193,0.201,0.853,124.786,4,True
0.708,0.774,11,-6.931,0.0372,0.149,0.00109,0.169,0.903,126.636,4,True
0.691,0.873,2,-6.349,0.184,0.000457,0.000582,0.118,0.667,139.384,4,True
0.574,0.666,2,-7.875,0.0641,0.303,1.32e-05,0.0582,0.188,135.21,4,True
0.743,0.599,7,-9.62,0.0317,0.148,0,0.072,0.961,101.907,4,True
0.53,0.78,5,-5.667,0.0354,0.0821,0,0.815,0.924,128.782,4,True
0.775,0.567,2,-10.207,0.0395,0.0116,0.0139,0.284,0.96,105.358,4,True
0.729,0.851,7,-7.033,0.0362,0.13,0.000912,0.443,0.741,115.118,4,True
0.445,0.706,8,-9.803,0.0461,0.234,0.000252,0.205,0.768,80.823,4,True
0.787,0.704,9,-6.873,0.0385,0.535,0.00305,0.089,0.646,120.701,4,True
0.638,0.712,0,-11.103,0.0658,0.0499,0.667,0.259,0.917,126.334,4,True
0.632,0.933,0,-7.874,0.0326,0.236,0.00151,0.604,0.968,131.487,4,True
0.559,0.789,9,-9.321,0.0428,0.0118,0.386,0.0894,0.338,87.356,4,True
0.372,0.898,9,-4.425,0.0959,0.0189,3.06e-06,0.0669,0.663,130.023,4,True
0.583,0.457,9,-11.166,0.0419,0.0635,5.48e-06,0.0716,0.612,126.555,4,True
0.757,0.683,7,-10.407,0.0373,0.0131,5.11e-05,0.274,0.852,129.293,4,True
0.667,0.521,9,-13.212,0.115,0.202,6.55e-05,0.0723,0.856,117.917,4,True
0.678,0.803,5,-7.689,0.0402,0.031,0.00237,0.0613,0.863,132.159,4,True
0.719,0.922,11,-6.091,0.0338,0.523,0.000163,0.0867,0.964,133.113,4,True
0.404,0.727,6,-9.938,0.0472,5.51e-06,0.000165,0.0982,0.549,173.425,4,True
0.56,0.705,2,-6.761,0.0498,0.772,0.00259,0.264,0.501,122.456,4,True
0.683,0.725,2,-10.477,0.0352,0.228,0.00562,0.103,0.937,101.81,4,True
0.565,0.404,9,-10.969,0.0448,0.302,0,0.125,0.675,123.804,4,True
0.499,0.616,7,-8.325,0.0392,0.179,0.000151,0.552,0.622,113.254,4,True
0.686,0.939,9,-5.622,0.122,0.226,0,0.0288,0.798,90.653,4,True
0.693,0.708,0,-7.816,0.031,0.309,0.00305,0.0857,0.949,125.315,4,True
0.617,0.806,2,-3.883,0.0395,0.616,6.14e-06,0.0939,0.774,119.835,4,True
0.745,0.835,6,-10.961,0.0346,0.014,0.113,0.139,0.936,113.897,4,True
0.729,0.78,5,-7.604,0.0631,0.114,0.106,0.0759,0.795,111.833,4,True
0.662,0.788,11,-5.544,0.0635,0.0812,0.141,0.0351,0.929,116.499,4,True
0.752,0.665,8,-7.764,0.0457,0.37,2.77e-06,0.136,0.823,112.33,4,True
0.797,0.644,1,-7.599,0.0341,0.0204,0.000141,0.105,0.843,129.661,4,True
0.7,0.895,10,-8.46,0.0626,0.114,6.76e-06,0.171,0.39,139.911,4,True
0.584,0.845,0,-5.27,0.0269,0.261,3.3e-06,0.154,0.789,104.839,4,True
0.443,0.403,0,-8.339,0.0322,0.631,0,0.111,0.41,143.462,4,True
0.611,0.47,4,-9.135,0.0356,0.579,0,0.581,0.97,85.527,4,True
0.605,0.948,11,-7.351,0.136,0.000638,0.000136,0.214,0.442,119.717,4,True
0.597,0.271,5,-17.293,0.0394,0.766,0.0119,0.0933,0.338,76.271,4,True
0.608,0.524,8,-10.266,0.0309,0.367,0.00254,0.115,0.797,86.204,4,True
0.529,0.743,9,-5.523,0.0481,0.177,0,0.0759,0.78,116.817,4,True
0.639,0.544,4,-12.843,0.141,0.617,0,0.479,0.793,80.844,4,True
0.299,0.329,3,-10.096,0.0279,0.756,0.0105,0.0559,0.392,132.282,4,True
0.787,0.472,2,-12.824,0.0832,0.221,0.000336,0.153,0.824,120.059,4,True
0.765,0.586,7,-10.332,0.0367,0.734,0.00218,0.113,0.943,105.567,4,True
0.604,0.905,4,-7.059,0.0578,0.309,0.0632,0.0837,0.723,147.448,4,True
0.76,0.702,0,-12.382,0.0362,0.123,1.38e-06,0.0807,0.885,118.783,4,True
0.568,0.824,9,-4.613,0.0299,0.403,0,0.0855,0.753,108.625,4,True
0.531,0.48,9,-10.633,0.0366,0.256,0.000136,0.0908,0.881,104.117,4,True
0.448,0.691,7,-6.957,0.0286,0.286,0.00111,0.945,0.633,88.836,4,True
0.149,0.206,3,-13.888,0.0323,0.822,0.000649,0.115,0.264,79.764,4,True
0.533,0.567,10,-13.743,0.0539,0.549,2.61e-06,0.177,0.658,120.157,4,True
0.616,0.629,8,-6.9,0.0263,0.0285,1.32e-06,0.208,0.606,94.004,4,True
0.845,0.446,2,-11.963,0.0471,0.479,0,0.0671,0.961,119.478,4,True
0.652,0.94,2,-7.927,0.0776,0.0398,0.782,0.0567,0.72,91.242,4,True
0.756,0.687,11,-7.76,0.0435,0.064,0,0.25,0.914,106.247,4,True
0.797,0.388,1,-13.3,0.0557,0.192,0,0.0599,0.756,128.529,4,True
0.529,0.735,5,-8.153,0.0896,0.238,0,0.102,0.862,79.002,4,True
0.609,0.617,9,-7.091,0.0307,0.0994,0.00404,0.118,0.543,128.903,4,True
0.273,0.685,9,-6.803,0.0389,0.0492,0,0.117,0.746,157.912,3,True
0.301,0.309,4,-19.155,0.042,0.524,0.0758,0.129,0.384,75.165,4,True
0.381,0.44,7,-8.855,0.0272,0.651,0.00114,0.553,0.556,94.2,4,True
0.454,0.701,4,-10.57,0.052,0.217,0.000294,0.188,0.272,153.313,4,True
0.532,0.834,8,-3.87,0.0404,0.0614,0.00192,0.314,0.706,88.69,4,True
0.507,0.886,9,-8.889,0.0873,0.0546,0.363,0.0919,0.826,134.719,4,True
0.704,0.528,5,-13.382,0.0358,0.22,0.35,0.14,0.73,117.472,4,True
0.532,0.784,0,-7.067,0.0402,0.21,7.35e-06,0.466,0.968,156.976,4,True
0.521,0.706,0,-5.179,0.0299,0.174,1.82e-05,0.118,0.92,167.343,4,True
0.629,0.356,4,-11.135,0.0246,0.66,0.000617,0.173,0.472,83.886,4,True
0.382,0.349,5,-13.096,0.0307,0.331,5.85e-05,0.308,0.421,50.937,4,True
0.393,0.792,8,-5.076,0.0448,0.191,0.00364,0.376,0.379,98.757,4,True
0.633,0.684,5,-10.547,0.0514,0.0929,0.000119,0.0478,0.757,90.865,4,True
0.593,0.607,1,-9.886,0.0283,0.147,0,0.128,0.953,128.365,4,True
0.662,0.521,7,-9.615,0.0459,0.507,0.000713,0.105,0.667,157.249,4,True
0.506,0.685,5,-7.325,0.04,0.746,0.000171,0.384,0.561,132.806,4,True
0.458,0.539,4,-12.402,0.0571,0.121,0.00944,0.17,0.56,118.928,4,True
0.404,0.669,9,-5.481,0.0417,0.0569,0,0.429,0.526,122.29,4,True
0.525,0.526,10,-10.625,0.0306,0.105,0.000604,0.104,0.787,103.49,4,True
0.325,0.397,5,-12.492,0.0323,0.16,0.000829,0.129,0.349,143.387,4,True
0.399,0.633,9,-9.311,0.0335,0.0435,0.00026,0.291,0.43,128.979,4,True
0.554,0.621,0,-6.879,0.0253,0.00672,0,0.387,0.664,103.927,4,True
0.547,0.655,2,-11.707,0.0414,0.136,0.00737,0.116,0.649,125.545,4,True
0.676,0.339,1,-13.805,0.0509,0.717,9.77e-06,0.109,0.756,136.882,4,True
0.222,0.659,0,-9.942,0.0487,0.0169,2.09e-05,0.471,0.322,75.634,4,True
0.373,0.287,9,-13.461,0.0306,0.749,9.41e-06,0.102,0.317,86.467,4,True
0.564,0.523,7,-12.908,0.122,0.178,0.0303,0.0624,0.89,149.304,4,True
0.389,0.322,9,-10.923,0.0282,0.693,2.08e-06,0.0814,0.343,94.007,3,True
0.547,0.46,11,-8.759,0.0256,0.344,0.442,0.0983,0.543,90.768,4,True
0.574,0.76,2,-4.822,0.0404,0.0665,0.00599,0.106,0.74,83.283,4,True
0.512,0.833,1,-8.697,0.0448,0.557,2.98e-05,0.31,0.519,101.188,4,True
0.519,0.446,5,-9.287,0.0388,0.813,0.000124,0.11,0.654,104.962,4,True
0.368,0.205,8,-15.673,0.0276,0.39,4.67e-06,0.177,0.417,86.314,4,True
0.59,0.671,1,-12.484,0.154,0.0939,0,0.248,0.736,109.333,4,True
0.489,0.349,2,-14.295,0.0323,0.676,0.0789,0.0866,0.622,124.348,4,True
0.439,0.567,11,-7.559,0.03,0.113,0.000119,0.116,0.402,119.882,4,True
0.494,0.284,4,-11.71,0.0346,0.534,1.14e-06,0.078,0.561,101.099,4,True
0.683,0.728,9,-8.92,0.259,0.568,5.08e-05,0.0384,0.833,75.311,4,True
0.675,0.597,5,-11.329,0.0337,0.0534,0,0.0986,0.828,108.875,4,True
0.413,0.869,0,-5.843,0.0441,0.00283,0.529,0.827,0.65,127.355,4,True
0.474,0.734,10,-8.813,0.0426,0.0871,0.00356,0.26,0.926,101.751,4,True
0.581,0.624,9,-8.346,0.0777,0.0987,0,0.0411,0.637,139.714,4,True
0.372,0.642,11,-11.955,0.0594,0.0947,0,0.117,0.705,198.731,4,True
0.577,0.722,10,-6.705,0.0293,0.0226,0,0.0926,0.39,104.472,4,True
0.724,0.58,0,-6.759,0.0786,0.513,1.68e-05,0.225,0.914,102.475,4,True
0.789,0.683,8,-8.835,0.086,0.48,0,0.35,0.882,92.311,4,True
0.242,0.696,10,-5.092,0.0526,0.348,0,0.209,0.458,173.444,3,True
0.429,0.631,4,-11.514,0.0769,7.85e-05,0.00411,0.175,0.376,162.734,4,True
0.783,0.596,7,-10.056,0.0676,0.235,0,0.0427,0.88,127.576,4,True
0.641,0.697,3,-9.272,0.0513,0.125,0.00761,0.0993,0.781,125.0,4,True
0.76,0.745,0,-8.509,0.0434,0.362,0,0.156,0.921,113.729,4,True
0.477,0.409,2,-8.081,0.0359,0.613,0,0.323,0.255,141.421,4,True
0.623,0.633,9,-8.212,0.0304,0.336,4.6e-05,0.147,0.895,121.119,4,True
0.453,0.443,10,-9.022,0.0273,0.535,4.85e-05,0.159,0.466,94.614,4,True
0.627,0.544,4,-11.436,0.029,0.0859,0,0.152,0.877,129.851,4,True
0.528,0.233,8,-15.362,0.0346,0.726,0.000108,0.122,0.208,89.044,4,True
0.536,0.478,9,-10.492,0.0298,0.872,0.000298,0.109,0.304,140.741,4,True
0.754,0.449,4,-14.013,0.0615,0.724,0,0.162,0.973,82.751,4,True
0.434,0.676,6,-9.68,0.0428,0.534,7.04e-05,0.334,0.76,100.042,4,True
0.294,0.35,2,-15.002,0.0412,0.419,3.55e-06,0.35,0.85,172.802,3,True
0.644,0.754,0,-7.676,0.0335,0.000259,5.9e-05,0.0801,0.508,91.998,4,True
0.812,0.53,2,-12.202,0.0489,0.125,0.0039,0.243,0.877,123.517,4,True
0.448,0.558,0,-5.482,0.0299,0.191,0.000735,0.276,0.537,112.742,3,True
0.533,0.564,11,-12.91,0.0358,0.242,0.0415,0.163,0.361,101.986,4,True
0.67,0.595,1,-18.148,0.123,0.581,0,0.158,0.852,116.421,4,True
0.412,0.902,9,-11.6,0.405,0.0484,0.131,0.405,0.422,89.74,4,True
0.412,0.782,2,-9.186,0.058,0.308,0.00822,0.0775,0.705,96.732,4,True
0.597,0.554,11,-14.144,0.0425,0.029,0,0.0766,0.963,117.835,4,True
0.386,0.607,10,-7.7,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,4,True
0.553,0.576,0,-13.458,0.0304,0.191,0.00664,0.0365,0.457,109.827,4,True
0.619,0.603,9,-9.481,0.0342,0.712,0,0.0721,0.958,127.433,4,True
0.51,0.893,9,-9.267,0.0342,0.00102,5.85e-05,0.201,0.934,142.657,4,True
0.64,0.663,0,-7.516,0.0374,0.201,0.00806,0.152,0.663,132.77,4,True
0.439,0.734,2,-12.168,0.097,0.262,0.333,0.244,0.54,145.703,4,True
0.295,0.584,9,-6.696,0.0345,0.000385,0.218,0.0996,0.228,117.2,3,True
0.735,0.52,11,-6.18,0.0371,0.255,0,0.106,0.688,118.441,4,True
0.412,0.59,11,-12.277,0.0701,0.255,0.0325,0.177,0.653,85.824,4,True
0.533,0.905,2,-5.27,0.0754,0.00876,0.578,0.0698,0.486,108.9,4,True
0.552,0.608,1,-9.786,0.0345,0.352,0,0.0533,0.637,112.367,4,True
0.482,0.721,0,-6.839,0.0321,0.731,0,0.189,0.557,95.263,4,True
0.491,0.801,4,-9.835,0.0361,0.27,0,0.0665,0.971,160.109,4,True
0.537,0.716,2,-8.766,0.038,0.0192,0,0.245,0.452,122.873,4,True
0.436,0.375,6,-13.856,0.0284,0.165,0,0.294,0.49,107.386,4,True
0.816,0.514,10,-8.741,0.0339,0.767,0.949,0.0899,0.912,136.837,4,True
0.556,0.161,11,-13.944,0.0297,0.505,4.36e-05,0.28,0.588,126.534,4,True
0.252,0.507,2,-13.337,0.0442,0.00206,0.00057,0.325,0.816,196.494,4,True
0.533,0.638,4,-7.13,0.0341,0.202,0,0.0729,0.937,156.663,4,True
0.684,0.481,2,-12.59,0.0384,0.475,6.57e-05,0.118,0.784,115.078,4,True
0.598,0.571,8,-12.616,0.139,0.704,0,0.513,0.962,173.141,4,True
0.271,0.553,2,-9.526,0.0472,0.044,0.0096,0.0999,0.433,86.762,3,True
0.456,0.514,7,-9.733,0.053,0.462,0.00037,0.268,0.657,138.377,4,True
0.364,0.607,2,-9.791,0.125,0.451,0,0.251,0.598,79.987,4,True
0.551,0.954,7,-2.844,0.0814,0.498,0,0.0884,0.685,136.862,4,True
0.389,0.745,3,-6.998,0.0384,0.777,0.00159,0.143,0.271,83.037,4,True
0.423,0.681,10,-9.756,0.0398,0.0592,0.000177,0.0889,0.56,110.461,4,True
0.6,0.897,3,-7.275,0.0477,0.047,0.727,0.0672,0.676,137.375,4,True
0.507,0.847,1,-5.987,0.0411,0.0751,0.237,0.372,0.566,98.096,4,True
0.504,0.578,4,-9.302,0.031,0.408,0,0.321,0.654,132.411,4,True
0.528,0.514,2,-11.909,0.133,0.0252,0.0894,0.0725,0.44,122.872,4,True
0.494,0.666,9,-9.743,0.0351,0.229,5.69e-05,0.0469,0.699,140.832,4,True
0.553,0.738,0,-7.963,0.0457,0.213,0,0.339,0.759,138.602,4,True
0.505,0.836,5,-7.384,0.101,0.0103,0.0771,0.295,0.764,159.669,4,True
0.396,0.473,10,-7.67,0.0345,0.326,0.000124,0.109,0.385,133.449,4,True
0.358,0.753,11,-6.641,0.0986,0.000259,0.0199,0.266,0.688,164.896,4,True
0.195,0.483,4,-4.991,0.03,0.465,0.497,0.0686,0.173,84.71,4,True
0.565,0.953,9,-6.504,0.0393,0.0546,2.95e-05,0.0637,0.887,124.287,4,True
0.523,0.402,0,-8.233,0.0305,0.778,0,0.432,0.675,70.863,4,True
0.641,0.774,2,-5.916,0.0278,0.0543,1.05e-05,0.0473,0.942,89.787,4,True
0.35,0.293,2,-9.502,0.0258,0.758,8.21e-06,0.104,0.162,96.685,4,True
0.407,0.834,6,-9.224,0.208,0.0734,0.00021,0.241,0.71,121.38,4,True
0.552,0.7,7,-4.533,0.0295,0.809,0,0.805,0.901,132.005,4,True
0.351,0.228,0,-17.271,0.0307,0.285,0.00116,0.123,0.0329,104.551,4,True
0.377,0.916,4,-3.199,0.0481,0.26,0,0.074,0.912,75.533,4,True
0.403,0.709,9,-9.366,0.0885,0.0746,0.494,0.132,0.654,97.161,4,True
0.634,0.63,1,-8.277,0.031,0.447,0.039,0.17,0.489,118.628,4,True
0.425,0.903,1,-4.801,0.0732,0.405,0.0128,0.117,0.769,108.748,4,True
0.469,0.647,8,-13.913,0.0315,0.595,1.65e-06,0.339,0.942,147.878,4,True
0.704,0.773,9,-9.621,0.0279,0.0356,0.00498,0.082,0.972,141.655,4,True
0.456,0.47,2,-9.564,0.0294,0.513,3.76e-05,0.444,0.639,120.336,4,True
0.705,0.515,4,-9.343,0.0337,0.365,0,0.389,0.803,112.035,4,True
0.585,0.676,5,-11.267,0.0471,0.0176,0.732,0.129,0.474,109.309,4,True
0.57,0.754,0,-9.948,0.031,0.0154,0.0133,0.184,0.708,127.957,4,True
0.38,0.0993,2,-20.567,0.0509,0.914,2.32e-05,0.0605,0.44,174.874,4,True
0.341,0.416,11,-9.574,0.0265,0.184,6.28e-05,0.0917,0.499,102.886,3,True
0.421,0.664,11,-10.657,0.0665,0.721,0.00244,0.0851,0.574,201.583,4,True
0.421,0.58,7,-7.011,0.0285,0.265,0.0136,0.0973,0.403,129.959,4,True
0.438,0.754,2,-7.035,0.0381,0.211,0,0.124,0.435,123.744,4,True
0.318,0.303,11,-15.572,0.0302,0.664,0.000223,0.113,0.226,174.254,4,True
0.355,0.761,11,-6.309,0.0978,0.000288,0.0141,0.189,0.685,165.209,4,True
0.555,0.694,9,-8.453,0.0426,0.101,0,0.123,0.602,127.423,4,True
0.65,0.798,9,-8.126,0.0541,0.441,0.000706,0.137,0.464,110.646,4,True
0.682,0.621,7,-9.653,0.0451,0.025,0.852,0.153,0.861,125.91,4,True
0.365,0.77,9,-10.492,0.0764,0.21,0.136,0.503,0.37,130.603,4,True
0.461,0.955,11,-6.684,0.0489,0.111,0.532,0.952,0.725,160.073,4,True
0.297,0.561,2,-8.266,0.0326,0.292,1.98e-06,0.0752,0.234,132.548,4,True
0.704,0.834,10,-7.131,0.0358,0.0291,0.00492,0.147,0.923,103.555,4,True
0.526,0.931,6,-6.436,0.0473,0.0118,0.00182,0.0537,0.81,169.422,4,True
0.696,0.943,4,-2.962,0.0431,0.0736,0,0.653,0.833,129.003,4,True
0.64,0.852,1,-8.119,0.0345,0.0243,1.82e-06,0.0497,0.793,122.902,4,True
0.704,0.631,9,-12.299,0.0398,0.0346,0,0.159,0.793,123.286,4,True
0.721,0.939,8,-11.823,0.0376,0.115,3.79e-05,0.108,0.914,113.309,4,True
0.674,0.913,4,-5.898,0.0521,0.124,1.06e-05,0.139,0.968,148.891,4,True
0.668,0.73,10,-7.182,0.0366,0.225,0,0.188,0.894,92.049,4,True
0.766,0.772,0,-9.362,0.0353,0.403,0.0584,0.183,0.919,128.168,4,True
0.774,0.747,8,-7.302,0.0928,0.0671,0,0.112,0.881,113.298,4,True
0.66,0.629,5,-12.359,0.0387,0.432,7.3e-05,0.172,0.324,111.926,4,True
0.68,0.678,1,-11.548,0.0754,0.103,0.00828,0.204,0.251,131.165,4,True
0.748,0.915,3,-5.23,0.0376,0.385,0.0585,0.0235,0.763,129.0,4,True
0.693,0.615,3,-11.76,0.0254,0.2,2.08e-06,0.0866,0.848,129.968,4,True
0.435,0.559,8,-11.359,0.0687,0.213,0,0.0912,0.176,130.162,4,True
0.702,0.933,2,-11.876,0.0491,0.0519,0.000128,0.151,0.896,115.115,4,True
0.533,0.783,7,-10.61,0.0366,0.0116,0.0565,0.186,0.726,124.874,4,True
0.808,0.982,3,-6.588,0.0311,0.0585,0.00689,0.35,0.961,124.999,4,True
0.598,0.874,9,-4.222,0.0432,0.0446,5.86e-06,0.094,0.962,134.52,4,True
0.731,0.738,9,-8.125,0.0377,0.184,0,0.214,0.958,117.656,4,True
0.796,0.693,2,-6.02,0.0413,0.164,1.77e-05,0.0408,0.954,108.8,4,True
0.711,0.788,11,-14.705,0.0825,0.0117,2.05e-06,0.311,0.757,103.172,4,True
0.554,0.851,6,-10.526,0.0334,0.006,0.0242,0.405,0.96,128.103,4,True
0.664,0.953,11,-2.839,0.0579,0.187,0,0.113,0.952,125.671,4,True
0.701,0.758,1,-5.568,0.0405,0.004,0,0.13,0.344,135.188,4,True
0.642,0.902,1,-7.194,0.0343,0.00833,0.000637,0.0958,0.595,118.003,4,True
0.722,0.961,9,-4.812,0.0514,0.0883,0.61,0.278,0.91,126.113,4,True
0.717,0.897,5,-8.079,0.0343,0.00234,0.00107,0.0959,0.961,129.92,4,True
0.627,0.875,0,-10.291,0.0741,0.232,0.475,0.0759,0.854,110.521,4,True
0.605,0.785,0,-7.961,0.0257,0.0303,4.14e-06,0.288,0.628,113.803,4,True
0.624,0.868,5,-5.867,0.0269,0.305,1.38e-05,0.186,0.806,111.143,4,True
0.734,0.978,7,-4.568,0.034,0.0412,0.422,0.358,0.845,116.082,4,True
0.658,0.726,8,-7.51,0.0856,0.00211,0.00229,0.0922,0.874,129.715,4,True
0.691,0.731,7,-10.842,0.0317,0.0121,0,0.0887,0.961,113.039,4,True
0.613,0.885,10,-7.463,0.052,0.0804,0.746,0.0997,0.919,118.506,4,True
0.787,0.92,0,-5.328,0.0914,0.246,9.82e-06,0.178,0.661,117.565,4,True
0.683,0.988,4,-4.994,0.0575,0.342,4.77e-06,0.0675,0.608,118.974,4,True
0.652,0.966,9,-6.554,0.044,0.104,0,0.357,0.921,122.214,4,True
0.72,0.839,5,-8.487,0.0315,0.0437,2.78e-06,0.111,0.941,128.862,4,True
0.666,0.962,11,-4.087,0.038,0.0977,5.4e-05,0.196,0.92,123.372,4,True
0.539,0.981,8,-5.012,0.041,0.0594,0,0.381,0.853,99.093,4,True
0.531,0.817,2,-5.865,0.0364,0.48,0,0.0635,0.426,79.973,4,True
0.721,0.971,0,-4.167,0.0596,0.207,0.000214,0.354,0.629,123.814,4,True
0.558,0.849,2,-7.457,0.0552,0.0271,0,0.0833,0.51,128.679,4,True
0.605,0.907,0,-3.56,0.033,0.0158,0.0158,0.0697,0.965,117.511,4,True
0.751,0.753,0,-8.198,0.0935,0.227,0.000784,0.209,0.774,106.976,4,True
0.605,0.574,2,-10.536,0.0377,0.559,0.113,0.0684,0.543,129.449,4,True
0.462,0.395,9,-9.376,0.0264,0.758,0,0.121,0.625,82.259,4,True
0.432,0.389,7,-6.517,0.0255,0.687,0.0107,0.0788,0.158,139.506,4,True
0.701,0.335,7,-13.534,0.034,0.293,0.00845,0.0872,0.824,122.239,3,True
0.43,0.463,2,-10.96,0.0442,0.303,5.84e-05,0.152,0.66,93.405,4,True
0.436,0.72,2,-4.706,0.109,0.145,0.000296,0.0937,0.897,126.4,4,True
0.334,0.24,0,-14.5,0.0327,0.662,8.35e-05,0.634,0.37,94.254,4,True
0.754,0.708,5,-8.119,0.0585,0.351,0,0.0938,0.804,120.895,4,True
0.772,0.397,7,-8.585,0.0391,0.339,0.00541,0.0753,0.617,97.964,4,True
0.788,0.866,0,-9.729,0.0576,0.133,1.57e-05,0.0238,0.947,109.082,4,True
0.394,0.622,4,-8.258,0.0336,0.213,4.45e-05,0.0892,0.342,126.844,4,True
0.585,0.532,7,-9.673,0.0268,0.209,0.00797,0.227,0.68,94.461,4,True
0.695,0.282,9,-15.359,0.0295,0.681,0.0267,0.0767,0.445,91.681,4,True
0.498,0.336,11,-13.815,0.0379,0.295,3.44e-05,0.0794,0.346,105.447,4,True
0.696,0.736,7,-7.283,0.048,0.255,0,0.117,0.917,88.133,4,True
0.581,0.806,0,-8.158,0.0335,0.156,4.53e-06,0.215,0.87,77.496,4,True
0.565,0.543,11,-8.505,0.0376,0.0839,0.0521,0.0867,0.486,130.983,4,True
0.66,0.619,2,-12.577,0.0466,0.235,0.00793,0.0828,0.913,115.419,4,True
0.589,0.501,0,-11.665,0.031,0.168,0,0.0741,0.969,131.064,4,True
0.599,0.46,2,-10.729,0.152,0.686,3.65e-05,0.15,0.715,96.429,4,True
0.612,0.24,9,-12.821,0.033,0.745,7.86e-05,0.115,0.223,122.565,4,True
0.468,0.833,4,-5.847,0.0324,0.00654,0.000332,0.326,0.884,131.248,4,True
0.777,0.471,1,-12.655,0.0834,0.221,0,0.3,0.905,122.458,4,True
0.6,0.567,0,-7.163,0.0398,0.382,0,0.213,0.92,101.041,4,True
0.425,0.242,0,-15.424,0.0267,0.88,0.0118,0.195,0.477,92.472,4,True
0.698,0.643,2,-16.985,0.0649,0.803,0.0799,0.704,0.714,128.22,4,True
0.351,0.235,10,-11.513,0.0323,0.852,0,0.0688,0.218,74.72,4,True
0.621,0.565,3,-11.668,0.425,0.296,0,0.247,0.909,111.852,4,True
